,id,breed,classification,sex,watch_tv,iq,hours_watched
7360,4E15CC,Chihuahua,Fair Working/Obedience Intelligence,Male,Yes,61,38.9697941
7361,F9634F,Chihuahua,Fair Working/Obedience Intelligence,Male,No,96,0
7362,DFA795,Chihuahua,Fair Working/Obedience Intelligence,Female,No,70,0
7363,36F42E,Chihuahua,Fair Working/Obedience Intelligence,Male,No,83,0
7364,E82BE7,Chihuahua,Fair Working/Obedience Intelligence,Female,No,65,0
7365,ABBB05,Chihuahua,Fair Working/Obedience Intelligence,Male,No,107,0
7366,324531,Chihuahua,Fair Working/Obedience Intelligence,Female,Yes,95,57.85928347
7367,1B9459,Chihuahua,Fair Working/Obedience Intelligence,Female,No,70,0
7368,98EAED,Chihuahua,Fair Working/Obedience Intelligence,Female,No,85,0
7369,7F1499,Chihuahua,Fair Working/Obedience Intelligence,Male,Yes,69,49.51106965
7370,19B275,Chihuahua,Fair Working/Obedience Intelligence,Male,Yes,85,61.62703828
7371,5DF866,Chihuahua,Fair Working/Obedience Intelligence,Female,Yes,62,40.22668
7372,CC3624,Chihuahua,Fair Working/Obedience Intelligence,Male,No,94,0
7373,2C00BE,Chihuahua,Fair Working/Obedience Intelligence,Male,No,99,0
7374,D71007,Chihuahua,Fair Working/Obedience Intelligence,Male,Yes,62,39.17508039
7375,ABECFC,Chihuahua,Fair Working/Obedience Intelligence,Male,No,70,0
7376,40DEFF,Chihuahua,Fair Working/Obedience Intelligence,Male,Yes,91,62.16028683
7377,91F460,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,82,55.67874445
7378,D596FE,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,67,43.49385338
7379,C1B8E8,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,87,61.00946527
7380,998A7F,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,59,0
7381,41462,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,66,45.18651761
7382,929867,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,71,0
7383,A91C74,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,94,0
7384,1723A3,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,84,0
7385,05DED3,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,93,59.73266324
7386,32B499,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,52,0
7387,6.90E+08,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,73,46.66749688
7388,6D6F1E,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,64,0
7389,699350,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,81,0
7390,BF37BE,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,74,49.88295472
7391,4790FE,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,57,41.02469773
7392,5ED791,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,68,0
7393,A683F8,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,100,72.01509717
7394,B24CBD,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,84,56.49563279
7395,C05CC9,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,81,0
7396,440B0D,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,40,0
7397,589314,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,63,0
7398,ED4CD5,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,60,0
7399,A8ADDA,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,97,63.17138275
7400,9ADE86,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,101,0
7401,0C8D34,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,86,0
7402,52271F,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,52,0
7403,A22192,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,60,0
7404,C73EF5,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,78,49.77491574
7405,D1FDAF,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,71,45.49834021
7406,E75043,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,84,55.83885111
7407,B9A8C1,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,56,0
7408,3F1703,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,76,0
7409,5A7E2C,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,52,0
7410,DD1AAF,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,95,71.45464766
7411,331895,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,71,0
7412,DCCE00,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,50,0
7413,E75D60,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,82,0
7414,1F4390,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,75,0
7415,34A73D,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,68,42.13715907
7416,79DE1F,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,84,57.08753527
7417,69CD8C,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,84,0
7418,CCED4A,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,105,69.26293469
7419,913937,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,92,53.54853793
7420,30A791,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,60,0
7421,10FB38,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,68,0
7422,DC8982,Lhasa Apso,Fair Working/Obedience Intelligence,Female,No,66,0
7423,2544EE,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,79,54.85765522
7424,33360B,Lhasa Apso,Fair Working/Obedience Intelligence,Female,Yes,106,70.01134686
7425,BBF7DE,Lhasa Apso,Fair Working/Obedience Intelligence,Male,No,73,0
7426,BD6992,Lhasa Apso,Fair Working/Obedience Intelligence,Male,Yes,79,51.63366783
7427,9BE5CC,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,69,0
7428,4B57A2,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,76,52.63330424
7429,CFCFDB,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,78,0
7430,7C7E7C,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,74,53.83728164
7431,8EE637,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,89,55.35614289
7432,A546D7,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,72,0
7433,A022C0,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,91,0
7434,BEA40D,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,60,42.61701003
7435,EFE469,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,83,0
7436,0B0996,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,64,0
7437,54550,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,42,0
7438,1B6348,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,64,0
7439,19A01A,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,100,71.03449698
7440,9B6C88,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,84,0
7441,28FC37,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,108,69.76807142
7442,72C594,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,46,0
7443,0EECE4,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,74,0
7444,D05EDF,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,89,59.67167731
7445,1B3008,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,64,35.89038133
7446,EDECFA,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,79,50.31130834
7447,AA91A4,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,56,0
7448,4C65EF,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,80,0
7449,E95860,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,70,47.28321739
7450,ABF8DC,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,59,0
7451,DCC789,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,65,43.61644579
7452,26DD80,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,108,68.92803011
7453,98DEAA,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,99,60.70596916
7454,0EC0C9,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,79,0
7455,969553,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,71,0
7456,3A575B,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,83,58.57116601
7457,317AC6,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,77,48.09474542
7458,411174,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,100,75.41110163
7459,C26FC8,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,75,0
7460,72DADC,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,86,56.60737558
7461,6DB697,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,78,51.60278259
7462,684475,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,90,0
7463,9B17C7,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,82,54.88138662
7464,F6AE8E,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,69,0
7465,84F7FD,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,97,0
7466,AA1B90,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,78,51.76816675
7467,B3074A,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,59,0
7468,B3E989,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,87,55.46728199
7469,BA50A8,Bullmastiff,Fair Working/Obedience Intelligence,Female,Yes,106,71.95786269
7470,5E2C8F,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,79,0
7471,306CB1,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,79,55.1239298
7472,575BCB,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,68,46.97413051
7473,3A6A97,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,58,0
7474,59D64B,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,79,0
7475,0029F1,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,63,0
7476,400E5A,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,75,0
7477,635D8D,Bullmastiff,Fair Working/Obedience Intelligence,Male,Yes,67,48.36095679
7478,4FEBDF,Bullmastiff,Fair Working/Obedience Intelligence,Male,No,110,0
7479,7D3AAF,Bullmastiff,Fair Working/Obedience Intelligence,Female,No,111,0
7480,194B4D,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,47,0
7481,270DE8,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,68,50.76730566
7482,5C34A4,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,61,40.44788285
7483,7B0E18,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,39,0
7484,258BBB,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,73,50.26022161
7485,7AEE34,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,60,39.68431587
7486,B70A92,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,60,38.253096
7487,48C236,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,87,57.52669092
7488,95981C,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,54,37.63688048
7489,DBB220,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,23,0
7490,0F1297,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,64,41.54234425
7491,B0C16F,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,81,49.64467831
7492,F5C99B,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,62,0
7493,5F3F0F,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,55,37.22354194
7494,1F34F5,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,48,29.03657927
7495,897B39,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,66,0
7496,D70458,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,85,55.30261067
7497,601F8F,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,27,0
7498,69028,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,55,33.12165057
7499,573420,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,61,43.01308583
7500,FEAC41,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,55,0
7501,722AD8,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,54,34.7507855
7502,6E649F,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,70,44.13875536
7503,610013,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,16,0
7504,E3905D,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,41,0
7505,58B1B3,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,35,0
7506,528408,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,108,68.77747433
7507,A9BB39,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,38,21.29500734
7508,B9C549,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,54,35.18435508
7509,AB168B,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,55,0
7510,060E7D,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,56,38.35078574
7511,D642FC,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,29,0
7512,A2657B,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,63,39.89781717
7513,DFEBB7,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,69,44.95903288
7514,626B7C,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,81,50.6607446
7515,E52267,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,46,0
7516,B6D1E3,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,53,38.65379878
7517,9388A7,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,77,49.62778809
7518,C245B5,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,43,0
7519,18D6D4,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,71,49.94335921
7520,A59B4A,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,58,35.82425668
7521,BF5B0A,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,47,0
7522,BBA47D,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,33,19.8120872
7523,AE87D2,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,53,0
7524,322563,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,49,30.80139084
7525,2AA7FE,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,67,0
7526,EA6FFA,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,57,37.24786569
7527,B0BD24,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,71,0
7528,20FE05,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Male,No,65,0
7529,7EDE83,Shih Tzu,Lowest Degree of Working/Obedience Intelligence ,Female,No,65,0
7530,64EE52,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,70,0
7531,99B80C,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,66,41.22440824
7532,42A1CB,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,71,45.23708974
7533,0DF5A6,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,20,0
7534,69EA04,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,81,0
7535,CE8A28,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,70,45.53153437
7536,DDC344,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,70,53.40325165
7537,5B6B0F,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,65,42.10107806
7538,70DE58,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,41,26.57074874
7539,C1725B,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,64,42.45284974
7540,F115A4,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,80,47.85645471
7541,2A8243,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,65,0
7542,26654C,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,65,45.25499976
7543,FB1908,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,25,0
7544,51E1D8,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,43,0
7545,5C1D7D,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,71,50.45628968
7546,680D89,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,44,0
7547,2408AB,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,50,0
7548,98FA2E,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,51,0
7549,238385,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,35,0
7550,54DD1F,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,69,50.76020169
7551,23F4E8,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,41,0
7552,0301D2,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,61,39.21378342
7553,E75C3D,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,60,0
7554,B8B28A,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,59,0
7555,109998,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,64,42.12275283
7556,F81498,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,60,35.41562976
7557,D13A97,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,71,44.38127008
7558,48680,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,51,32.98255688
7559,313507,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,73,55.92425595
7560,687A92,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,53,0
7561,1E8F5E,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,64,46.25827438
7562,8FC60D,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,64,0
7563,DDD86E,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,26,0
7564,9CFEEE,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,81,53.12302538
7565,2BBCC6,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,61,43.9026303
7566,E898D1,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,53,36.83018698
7567,5FB65B,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,37,0
7568,128DA7,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,24,16.86184867
7569,648F1B,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,65,0
7570,F0AEA2,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,55,0
7571,05ACE9,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,78,55.02601133
7572,6595BA,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,69,0
7573,8438DC,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,53,38.23490822
7574,4.60E+173,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,36,0
7575,CB7B4C,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,54,33.43032745
7576,F328FB,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,62,39.99715479
7577,FD05BD,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,50,0
7578,0190D0,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,55,38.05663426
7579,23F0DD,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,No,67,0
7580,3DA5BD,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,50,0
7581,FBB31B,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Male,Yes,59,36.93653375
7582,4CB3E2,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,Yes,76,51.81971876
7583,6CA149,Basset Hound,Lowest Degree of Working/Obedience Intelligence ,Female,No,27,0
